"Zone","Counties","Cities","URL","Sex","Cancer","PopTot","AAIR","LCI","UCI","White_PopTot","White_AAIR","White_LCI","White_UCI","Black_PopTot","Black_AAIR","Black_LCI","Black_UCI","Hispanic_PopTot","Hispanic_AAIR","Hispanic_LCI","Hispanic_UCI","Asian_PopTot","Asian_AAIR","Asian_LCI","Asian_UCI","QNSES","PopAll","PerRural","PerUninsured","PerForeignBorn","PerWhite","PerBlack","PerAsian","PerHispanic","PerAsian"
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Female","Uterine",166860,36.5,28.1,47.2,122895,38.0,28.7,50.4,"","","","",16015,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Male","Lymph",171335,25.8,18.3,35.8,126920,25.3,17.1,36.8,"","","","",16410,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Female","Lymph",166860,20.3,13.9,29.1,122895,20.3,13.3,30.8,"","","","",16015,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Male","Urinary",171335,25.6,17.8,36.0,126920,28.5,19.6,40.8,"","","","",16410,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Female","Urinary",166860,"","","",122895,"","","","","","","",16015,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Male","Kidney",171335,23.4,16.1,33.2,126920,23.5,15.6,34.9,"","","","",16410,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Female","Kidney",166860,10.3,6.0,17.1,122895,"","","","","","","",16015,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Male","Thyroid",171335,"","","",126920,"","","","","","","",16410,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Female","Thyroid",166860,15.1,9.6,23.1,122895,14.3,8.6,23.6,"","","","",16015,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Male","Liver",171335,19.1,13.1,27.5,126920,17.1,11.0,26.5,"","","","",16410,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Female","Liver",166860,"","","",122895,"","","","","","","",16015,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Male","Pancreas",171335,14.5,9.0,22.4,126920,11.1,6.1,19.7,"","","","",16410,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Female","Pancreas",166860,12.6,7.8,19.9,122895,13.2,7.9,22.1,"","","","",16015,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Both","AllSite",338195,470.5,446.9,495.1,249815,477.6,451.7,504.9,"","","","",32425,415.4,303.5,563.0,"","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Both","Lung",338195,65.5,56.8,75.3,249815,65.6,56.3,76.5,"","","","",32425,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Both","CRC",338195,42.1,35.3,49.9,249815,40.3,33.2,48.9,"","","","",32425,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Both","Mela",338195,30.9,25.1,37.8,249815,34.7,27.9,43.1,"","","","",32425,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Both","Lymph",338195,23.0,17.9,29.1,249815,22.8,17.3,29.9,"","","","",32425,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Both","Urinary",338195,13.5,9.7,18.5,249815,15.0,10.7,21.0,"","","","",32425,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Both","Kidney",338195,16.1,11.9,21.3,249815,15.1,10.8,21.0,"","","","",32425,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Both","Thyroid",338195,8.8,5.9,12.9,249815,8.6,5.5,13.4,"","","","",32425,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Both","Liver",338195,12.3,8.9,16.8,249815,11.4,7.9,16.5,"","","","",32425,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
"A1112","Humboldt","Fieldbrook, Westhaven-Moonstone, Arcata, McKinleyville, Willow Creek, Hoopa, Orick, Eureka","https://www.example.com?address=A1112","Both","Pancreas",338195,14.0,10.1,19.0,249815,12.7,8.8,18.3,"","","","",32425,"","","","","","","",2,67639,23.5,20.4,5.8,74.1,1.4,3.4,9.2,3.4
