"Zone","Counties","Cities","URL","Sex","Cancer","PopTot","AAIR","LCI","UCI","White_PopTot","White_AAIR","White_LCI","White_UCI","Black_PopTot","Black_AAIR","Black_LCI","Black_UCI","Hispanic_PopTot","Hispanic_AAIR","Hispanic_LCI","Hispanic_UCI","Asian_PopTot","Asian_AAIR","Asian_LCI","Asian_UCI","QNSES","PopAll","PerRural","PerUninsured","PerForeignBorn","PerWhite","PerBlack","PerAsian","PerHispanic","PerAsian"
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Female","Uterine",168280,26.8,20.1,35.6,136135,26.2,19.2,35.9,"","","","",15965,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Male","Lymph",166640,26.7,19.6,36.0,133840,25.2,18.1,35.1,"","","","",17665,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Female","Lymph",168280,14.3,9.5,21.3,136135,14.7,9.5,22.6,"","","","",15965,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Male","Urinary",166640,24.2,17.4,33.2,133840,25.1,17.9,35.0,"","","","",17665,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Female","Urinary",168280,7.2,4.0,12.9,136135,7.6,4.1,14.2,"","","","",15965,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Male","Kidney",166640,20.7,14.6,29.1,133840,19.7,13.5,28.6,"","","","",17665,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Female","Kidney",168280,8.9,5.3,14.8,136135,9.5,5.5,16.4,"","","","",15965,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Male","Thyroid",166640,"","","",133840,"","","","","","","",17665,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Female","Thyroid",168280,19.3,12.9,28.1,136135,18.7,11.6,29.0,"","","","",15965,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Male","Liver",166640,18.2,12.8,25.6,133840,15.6,10.5,23.3,"","","","",17665,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Female","Liver",168280,"","","",136135,"","","","","","","",15965,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Male","Pancreas",166640,14.2,9.2,21.3,133840,15.5,10.1,23.6,"","","","",17665,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Female","Pancreas",168280,6.6,3.7,11.8,136135,"","","","","","","",15965,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Both","AllSite",334920,444.6,423.9,466.3,269975,442.2,420.2,465.4,"","","","",33630,496.8,382.2,639.3,"","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Both","Lung",334920,55.1,48.2,63.0,269975,53.5,46.4,61.8,"","","","",33630,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Both","CRC",334920,31.9,26.5,38.3,269975,32.9,27.1,40.0,"","","","",33630,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Both","Mela",334920,33.1,27.5,39.6,269975,34.8,28.8,42.2,"","","","",33630,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Both","Lymph",334920,19.6,15.4,24.8,269975,19.1,14.8,24.7,"","","","",33630,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Both","Urinary",334920,14.6,11.0,19.2,269975,15.1,11.4,20.2,"","","","",33630,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Both","Kidney",334920,14.4,10.9,18.9,269975,14.1,10.5,19.1,"","","","",33630,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Both","Thyroid",334920,11.6,8.2,16.3,269975,11.5,7.7,16.9,"","","","",33630,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Both","Liver",334920,11.3,8.3,15.3,269975,10.1,7.2,14.3,"","","","",33630,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
"A0837","Humboldt","Benbow, Hydesville, Arcata, Pine Hills, Fortuna, Shelter Cove, Humboldt Hill, Eureka","https://www.example.com?address=A0837","Both","Pancreas",334920,10.1,7.2,13.9,269975,10.4,7.4,14.7,"","","","",33630,"","","","","","","",3,66984,42.3,18.6,5.1,80.7,1.0,2.1,10.5,2.1
